"","aptID","Predicted_feats","pred_low","pred_high","pred_h_or_m"
"24337",61171,"low","True","False","low"
"24338",61180,"low","True","False","low"
"24339",61183,"low","True","False","low"
"24340",61185,"low","True","False","low"
"24341",61190,"low","True","False","low"
"24342",61196,"low","True","False","low"
"24343",61197,"low","True","False","low"
"24344",61201,"low","True","False","low"
"24345",61202,"low","True","False","low"
"24346",61207,"high","False","False",""
"24347",61209,"low","True","False","low"
"24348",61211,"low","True","False","low"
"24349",61215,"low","True","False","low"
"24350",61219,"low","True","False","low"
"24351",61220,"medium","False","False",""
"24352",61221,"low","True","False","low"
"24353",61227,"medium","False","False",""
"24354",61229,"low","True","False","low"
"24355",61230,"low","True","False","low"
"24356",61232,"low","True","False","low"
"24357",61234,"low","True","False","low"
"24358",61235,"low","True","False","low"
"24359",61236,"low","True","False","low"
"24360",61238,"low","True","False","low"
"24361",61239,"medium","False","False",""
"24362",61240,"low","True","False","low"
"24363",61246,"low","True","False","low"
"24364",61248,"low","True","False","low"
"24365",61249,"low","True","False","low"
"24366",61252,"low","True","False","low"
"24367",61253,"low","True","False","low"
"24368",61254,"low","True","False","low"
"24369",61255,"low","True","False","low"
"24370",61256,"low","True","False","low"
"24371",61259,"low","True","False","low"
"24372",61262,"low","True","False","low"
"24373",61264,"low","True","False","low"
"24374",61265,"low","True","False","low"
"24375",61272,"medium","False","False",""
"24376",61275,"low","True","False","low"
"24377",61277,"low","True","False","low"
"24378",61280,"low","True","False","low"
"24379",61282,"low","True","False","low"
"24380",61284,"low","True","False","low"
"24381",61286,"low","True","False","low"
"24382",61289,"low","True","False","low"
"24383",61291,"low","True","False","low"
"24384",61292,"low","True","False","low"
"24385",61293,"low","True","False","low"
"24386",61296,"low","True","False","low"
"24387",61298,"low","False","False",""
"24388",61299,"low","True","False","low"
"24389",61304,"low","True","False","low"
"24390",61313,"low","True","False","low"
"24391",61314,"low","True","False","low"
"24392",61315,"low","True","False","low"
"24393",61318,"low","True","False","low"
"24394",61323,"low","True","False","low"
"24395",61325,"low","True","False","low"
"24396",61327,"low","True","False","low"
"24397",61328,"low","True","False","low"
"24398",61329,"low","True","False","low"
"24399",61334,"low","True","False","low"
"24400",61337,"medium","False","False",""
"24401",61339,"low","True","False","low"
"24402",61340,"low","True","False","low"
"24403",61341,"low","True","False","low"
"24404",61342,"low","True","False","low"
"24405",61343,"low","True","False","low"
"24406",61345,"medium","False","False",""
"24407",61350,"low","True","False","low"
"24408",61354,"low","True","False","low"
"24409",61357,"low","True","False","low"
"24410",61359,"low","True","False","low"
"24411",61364,"low","True","False","low"
"24412",61365,"low","True","False","low"
"24413",61366,"low","True","False","low"
"24414",61367,"medium","False","False",""
"24415",61368,"low","True","False","low"
"24416",61370,"low","True","False","low"
"24417",61374,"low","True","False","low"
"24418",61388,"low","True","False","low"
"24419",61393,"low","True","False","low"
"24420",61394,"low","True","False","low"
"24421",61396,"low","True","False","low"
"24422",61404,"low","True","False","low"
"24423",61405,"low","True","False","low"
"24424",61406,"low","True","False","low"
"24425",61409,"low","True","False","low"
"24426",61410,"low","True","False","low"
"24427",61411,"low","True","False","low"
"24428",61414,"low","True","False","low"
"24429",61416,"low","True","False","low"
"24430",61421,"low","True","False","low"
"24431",61423,"low","True","False","low"
"24432",61424,"low","True","False","low"
"24433",61430,"low","True","False","low"
"24434",61433,"low","True","False","low"
"24435",61434,"low","True","False","low"
"24436",61437,"low","True","False","low"
"24437",61438,"low","True","False","low"
"24438",61442,"low","True","False","low"
"24439",61444,"low","False","False",""
"24440",61445,"low","True","False","low"
"24441",61446,"low","True","False","low"
"24442",61447,"low","True","False","low"
"24443",61449,"low","True","False","low"
"24444",61453,"low","True","False","low"
"24445",61455,"low","True","False","low"
"24446",61462,"low","True","False","low"
"24447",61468,"high","False","True",""
"24448",61472,"low","True","False","low"
"24449",61474,"low","True","False","low"
"24450",61475,"low","True","False","low"
"24451",61476,"low","True","False","low"
"24452",61478,"low","True","False","low"
"24453",61480,"low","True","False","low"
"24454",61483,"low","True","False","low"
"24455",61487,"low","True","False","low"
"24456",61488,"low","True","False","low"
"24457",61491,"low","True","False","low"
"24458",61494,"low","True","False","low"
"24459",61498,"low","True","False","low"
"24460",61500,"low","False","False",""
"24461",61503,"low","True","False","low"
"24462",61505,"low","True","False","low"
"24463",61507,"high","False","True",""
"24464",61509,"low","True","False","low"
"24465",61510,"low","True","False","low"
"24466",61511,"medium","False","False",""
"24467",61512,"low","True","False","low"
"24468",61517,"low","True","False","low"
"24469",61518,"low","True","False","low"
"24470",61520,"medium","False","False",""
"24471",61521,"low","True","False","low"
"24472",61522,"low","True","False","low"
"24473",61525,"low","False","False",""
"24474",61526,"medium","False","False",""
"24475",61528,"low","True","False","low"
"24476",61531,"low","False","False",""
"24477",61532,"low","True","False","low"
"24478",61535,"low","True","False","low"
"24479",61536,"low","True","False","low"
"24480",61537,"low","True","False","low"
"24481",61538,"low","True","False","low"
"24482",61542,"low","True","False","low"
"24483",61543,"low","True","False","low"
"24484",61544,"low","True","False","low"
"24485",61546,"low","True","False","low"
"24486",61547,"low","True","False","low"
"24487",61549,"medium","False","False",""
"24488",61550,"low","True","False","low"
"24489",61557,"low","True","False","low"
"24490",61558,"low","False","False",""
"24491",61568,"low","True","False","low"
"24492",61570,"low","True","False","low"
"24493",61572,"low","True","False","low"
"24494",61576,"low","True","False","low"
"24495",61580,"low","True","False","low"
"24496",61581,"low","True","False","low"
"24497",61583,"low","True","False","low"
"24498",61584,"low","True","False","low"
"24499",61585,"low","True","False","low"
"24500",61586,"low","True","False","low"
"24501",61589,"low","True","False","low"
"24502",61591,"low","True","False","low"
"24503",61595,"low","True","False","low"
"24504",61599,"low","True","False","low"
"24505",61601,"low","True","False","low"
"24506",61602,"low","True","False","low"
"24507",61605,"low","True","False","low"
"24508",61609,"low","True","False","low"
"24509",61615,"low","True","False","low"
"24510",61616,"low","True","False","low"
"24511",61626,"low","True","False","low"
"24512",61627,"low","True","False","low"
"24513",61633,"low","True","False","low"
"24514",61635,"low","True","False","low"
"24515",61646,"medium","False","False",""
"24516",61647,"low","True","False","low"
"24517",61651,"low","True","False","low"
"24518",61656,"low","True","False","low"
"24519",61657,"low","True","False","low"
"24520",61658,"low","True","False","low"
"24521",61664,"low","False","False",""
"24522",61665,"low","True","False","low"
"24523",61668,"low","True","False","low"
"24524",61669,"low","True","False","low"
"24525",61672,"low","True","False","low"
"24526",61673,"low","True","False","low"
"24527",61674,"low","True","False","low"
"24528",61675,"low","True","False","low"
"24529",61677,"low","True","False","low"
"24530",61679,"low","True","False","low"
"24531",61682,"low","True","False","low"
"24532",61683,"low","True","False","low"
"24533",61684,"medium","False","True",""
"24534",61685,"low","True","False","low"
"24535",61686,"low","True","False","low"
"24536",61688,"low","True","False","low"
"24537",61689,"low","True","False","low"
"24538",61693,"low","True","False","low"
"24539",61697,"low","True","False","low"
"24540",61703,"low","True","False","low"
"24541",61705,"medium","False","False",""
"24542",61707,"low","True","False","low"
"24543",61708,"low","False","False",""
"24544",61709,"low","True","False","low"
"24545",61720,"low","True","False","low"
"24546",61721,"low","True","False","low"
"24547",61726,"low","True","False","low"
"24548",61730,"low","True","False","low"
"24549",61731,"low","False","False",""
"24550",61734,"medium","False","False",""
"24551",61736,"low","True","False","low"
"24552",61739,"low","True","False","low"
"24553",61741,"low","True","False","low"
"24554",61743,"low","True","False","low"
"24555",61745,"low","True","False","low"
"24556",61748,"low","True","False","low"
"24557",61749,"low","True","False","low"
"24558",61751,"low","True","False","low"
"24559",61752,"low","True","False","low"
"24560",61758,"low","True","False","low"
"24561",61764,"low","True","False","low"
"24562",61770,"low","True","False","low"
"24563",61771,"low","True","False","low"
"24564",61773,"low","True","False","low"
"24565",61776,"low","True","False","low"
"24566",61778,"medium","False","False",""
"24567",61781,"low","True","False","low"
"24568",61785,"low","False","False",""
"24569",61786,"low","True","False","low"
"24570",61789,"low","True","False","low"
"24571",61790,"low","True","False","low"
"24572",61791,"low","False","False",""
"24573",61792,"medium","False","False",""
"24574",61795,"low","True","False","low"
"24575",61798,"medium","False","False",""
"24576",61800,"low","True","False","low"
"24577",61802,"low","True","False","low"
"24578",61804,"low","True","False","low"
"24579",61813,"low","True","False","low"
"24580",61815,"low","True","False","low"
"24581",61817,"low","False","False",""
"24582",61819,"low","True","False","low"
"24583",61826,"low","True","False","low"
"24584",61828,"low","True","False","low"
"24585",61829,"low","True","False","low"
"24586",61830,"low","True","False","low"
"24587",61832,"low","True","False","low"
"24588",61836,"low","True","False","low"
"24589",61841,"low","True","False","low"
"24590",61842,"medium","False","False",""
"24591",61845,"low","True","False","low"
"24592",61846,"low","True","False","low"
"24593",61848,"medium","False","False",""
"24594",61849,"low","True","False","low"
"24595",61855,"low","True","False","low"
"24596",61859,"low","True","False","low"
"24597",61860,"low","True","False","low"
"24598",61861,"medium","False","False",""
"24599",61864,"low","True","False","low"
"24600",61868,"low","True","False","low"
"24601",61872,"low","True","False","low"
"24602",61874,"low","True","False","low"
"24603",61876,"high","False","True",""
"24604",61879,"low","True","False","low"
"24605",61882,"low","True","False","low"
"24606",61884,"low","True","False","low"
"24607",61886,"low","True","False","low"
"24608",61887,"low","True","False","low"
"24609",61889,"low","True","False","low"
"24610",61892,"low","True","False","low"
"24611",61893,"low","True","False","low"
"24612",61895,"low","True","False","low"
"24613",61896,"low","True","False","low"
"24614",61897,"low","True","False","low"
"24615",61898,"low","True","False","low"
"24616",61900,"low","True","False","low"
"24617",61901,"low","True","False","low"
"24618",61902,"low","True","False","low"
"24619",61904,"low","True","False","low"
"24620",61906,"low","True","False","low"
"24621",61908,"medium","False","False",""
"24622",61909,"low","True","False","low"
"24623",61916,"low","True","False","low"
"24624",61917,"low","True","False","low"
"24625",61920,"medium","False","False",""
"24626",61922,"low","True","False","low"
"24627",61923,"medium","False","False",""
"24628",61925,"low","True","False","low"
"24629",61928,"low","False","False",""
"24630",61929,"low","True","False","low"
"24631",61932,"low","True","False","low"
"24632",61933,"low","True","False","low"
"24633",61934,"low","True","False","low"
"24634",61935,"low","True","False","low"
"24635",61941,"low","True","False","low"
"24636",61942,"low","True","False","low"
"24637",61943,"low","True","False","low"
"24638",61944,"low","True","False","low"
"24639",61946,"low","True","False","low"
"24640",61950,"low","True","False","low"
"24641",61951,"low","True","False","low"
"24642",61952,"low","True","False","low"
"24643",61958,"medium","False","False",""
"24644",61961,"low","True","False","low"
"24645",61963,"low","True","False","low"
"24646",61964,"low","True","False","low"
"24647",61965,"high","False","True",""
"24648",61966,"low","True","False","low"
"24649",61968,"high","False","True",""
"24650",61969,"low","True","False","low"
"24651",61976,"low","True","False","low"
"24652",61977,"medium","False","False",""
"24653",61978,"low","True","False","low"
"24654",61985,"low","True","False","low"
"24655",61987,"low","True","False","low"
"24656",61990,"low","True","False","low"
"24657",61991,"medium","False","False",""
"24658",61992,"low","True","False","low"
"24659",61993,"medium","False","False",""
"24660",61997,"low","True","False","low"
"24661",61998,"medium","False","False",""
"24662",62001,"low","True","False","low"
"24663",62005,"low","True","False","low"
"24664",62006,"low","True","False","low"
"24665",62009,"low","True","False","low"
"24666",62012,"low","True","False","low"
"24667",62013,"low","True","False","low"
"24668",62014,"low","True","False","low"
"24669",62015,"low","True","False","low"
"24670",62016,"low","True","False","low"
"24671",62020,"low","True","False","low"
"24672",62021,"low","True","False","low"
"24673",62023,"low","True","False","low"
"24674",62030,"low","True","False","low"
"24675",62031,"low","True","False","low"
"24676",62032,"low","True","False","low"
"24677",62035,"medium","False","False",""
"24678",62037,"low","True","False","low"
"24679",62039,"medium","False","False",""
"24680",62041,"low","True","False","low"
"24681",62045,"low","True","False","low"
"24682",62047,"low","True","False","low"
"24683",62049,"low","True","False","low"
"24684",62051,"low","True","False","low"
"24685",62053,"medium","True","False","low"
"24686",62054,"low","True","False","low"
"24687",62055,"low","True","False","low"
"24688",62058,"low","True","False","low"
"24689",62066,"low","True","False","low"
"24690",62068,"low","True","False","low"
"24691",62070,"low","True","False","low"
"24692",62072,"low","True","False","low"
"24693",62075,"low","True","False","low"
"24694",62082,"low","True","False","low"
"24695",62083,"low","True","False","low"
"24696",62087,"low","True","False","low"
"24697",62091,"low","True","False","low"
"24698",62092,"low","True","False","low"
"24699",62105,"low","True","False","low"
"24700",62106,"low","True","False","low"
"24701",62108,"low","True","False","low"
"24702",62109,"low","True","False","low"
"24703",62117,"low","True","False","low"
"24704",62119,"medium","False","False",""
"24705",62121,"low","True","False","low"
"24706",62128,"low","True","False","low"
"24707",62129,"low","True","False","low"
"24708",62132,"low","True","False","low"
"24709",62138,"low","True","False","low"
"24710",62139,"low","True","False","low"
"24711",62140,"low","True","False","low"
"24712",62148,"low","True","False","low"
"24713",62149,"low","True","False","low"
"24714",62151,"low","True","False","low"
"24715",62162,"low","True","False","low"
"24716",62165,"low","False","False",""
"24717",62168,"low","True","False","low"
"24718",62169,"low","True","False","low"
"24719",62173,"low","True","False","low"
"24720",62174,"low","True","False","low"
"24721",62176,"low","True","False","low"
"24722",62179,"low","True","False","low"
"24723",62181,"low","True","False","low"
"24724",62187,"low","True","False","low"
"24725",62191,"low","True","False","low"
"24726",62192,"low","True","False","low"
"24727",62193,"low","True","False","low"
"24728",62194,"low","True","False","low"
"24729",62195,"low","False","False",""
"24730",62196,"low","True","False","low"
"24731",62198,"low","True","False","low"
"24732",62199,"low","True","False","low"
"24733",62201,"low","True","False","low"
"24734",62203,"low","True","False","low"
"24735",62205,"low","True","False","low"
"24736",62214,"low","True","False","low"
"24737",62216,"low","True","False","low"
"24738",62217,"low","True","False","low"
"24739",62219,"low","True","False","low"
"24740",62220,"low","True","False","low"
"24741",62222,"low","True","False","low"
"24742",62226,"low","False","False",""
"24743",62232,"low","True","False","low"
"24744",62233,"low","True","False","low"
"24745",62241,"low","True","False","low"
"24746",62242,"low","True","False","low"
"24747",62245,"low","True","False","low"
"24748",62249,"low","True","False","low"
"24749",62255,"low","True","False","low"
"24750",62257,"low","True","False","low"
"24751",62260,"high","False","True",""
"24752",62262,"low","True","False","low"
"24753",62264,"low","True","False","low"
"24754",62265,"medium","False","False",""
"24755",62266,"low","True","False","low"
"24756",62269,"low","True","False","low"
"24757",62270,"low","True","False","low"
"24758",62273,"low","True","False","low"
"24759",62276,"low","True","False","low"
"24760",62282,"low","True","False","low"
"24761",62283,"low","True","False","low"
"24762",62285,"low","True","False","low"
"24763",62287,"low","True","False","low"
"24764",62293,"low","True","False","low"
"24765",62296,"low","True","False","low"
"24766",62297,"low","True","False","low"
"24767",62302,"low","True","False","low"
"24768",62303,"low","True","False","low"
"24769",62306,"low","True","False","low"
"24770",62311,"low","True","False","low"
"24771",62313,"low","True","False","low"
"24772",62320,"low","True","False","low"
"24773",62323,"low","True","False","low"
"24774",62325,"low","True","False","low"
"24775",62327,"low","True","False","low"
"24776",62329,"low","True","False","low"
"24777",62330,"low","True","False","low"
"24778",62332,"low","True","False","low"
"24779",62333,"low","True","False","low"
"24780",62339,"low","True","False","low"
"24781",62340,"low","True","False","low"
"24782",62341,"medium","False","False",""
"24783",62343,"low","True","False","low"
"24784",62347,"low","True","False","low"
"24785",62348,"low","True","False","low"
"24786",62350,"low","True","False","low"
"24787",62356,"low","True","False","low"
"24788",62361,"low","True","False","low"
"24789",62363,"low","True","False","low"
"24790",62365,"low","True","False","low"
"24791",62367,"low","True","False","low"
"24792",62369,"low","True","False","low"
"24793",62372,"low","True","False","low"
"24794",62373,"low","True","False","low"
"24795",62376,"high","True","True","low"
"24796",62378,"low","True","False","low"
"24797",62379,"low","True","False","low"
"24798",62382,"low","True","False","low"
"24799",62384,"low","False","False",""
"24800",62385,"low","True","False","low"
"24801",62388,"low","True","False","low"
"24802",62396,"low","True","False","low"
"24803",62401,"high","False","True",""
"24804",62402,"low","True","False","low"
"24805",62403,"low","True","False","low"
"24806",62404,"low","True","False","low"
"24807",62405,"low","True","False","low"
"24808",62408,"low","True","False","low"
"24809",62409,"low","True","False","low"
"24810",62418,"low","True","False","low"
"24811",62419,"low","True","False","low"
"24812",62420,"low","True","False","low"
"24813",62424,"low","True","False","low"
"24814",62426,"low","True","False","low"
"24815",62427,"low","True","False","low"
"24816",62428,"low","True","False","low"
"24817",62429,"low","True","False","low"
"24818",62430,"low","True","False","low"
"24819",62435,"low","True","False","low"
"24820",62437,"low","True","False","low"
"24821",62440,"low","True","False","low"
"24822",62441,"low","True","False","low"
"24823",62442,"low","True","False","low"
"24824",62443,"low","True","False","low"
"24825",62444,"low","True","False","low"
"24826",62445,"low","True","False","low"
"24827",62446,"low","True","False","low"
"24828",62451,"medium","False","True",""
"24829",62453,"low","True","False","low"
"24830",62457,"low","True","False","low"
"24831",62458,"low","True","False","low"
"24832",62462,"low","True","False","low"
"24833",62465,"low","True","False","low"
"24834",62466,"low","True","False","low"
"24835",62469,"low","True","False","low"
"24836",62471,"low","True","False","low"
"24837",62474,"low","True","False","low"
"24838",62476,"low","True","False","low"
"24839",62485,"low","True","False","low"
"24840",62487,"low","True","False","low"
"24841",62488,"low","True","False","low"
"24842",62489,"low","True","False","low"
"24843",62490,"low","True","False","low"
"24844",62495,"low","True","False","low"
"24845",62499,"low","True","False","low"
"24846",62503,"low","True","False","low"
"24847",62504,"low","True","False","low"
"24848",62505,"low","True","False","low"
"24849",62506,"low","True","False","low"
"24850",62507,"low","False","False",""
"24851",62510,"low","True","False","low"
"24852",62511,"low","True","False","low"
"24853",62512,"low","True","False","low"
"24854",62516,"low","True","False","low"
"24855",62519,"low","True","False","low"
"24856",62521,"low","True","False","low"
"24857",62522,"low","True","False","low"
"24858",62525,"low","True","False","low"
"24859",62529,"low","True","False","low"
"24860",62530,"low","True","False","low"
"24861",62532,"low","True","False","low"
"24862",62534,"low","True","False","low"
"24863",62540,"low","True","False","low"
"24864",62542,"low","True","False","low"
"24865",62547,"low","True","False","low"
"24866",62549,"high","False","True",""
"24867",62550,"low","True","False","low"
"24868",62552,"low","True","False","low"
"24869",62556,"low","True","False","low"
"24870",62557,"low","True","False","low"
"24871",62558,"low","True","False","low"
"24872",62559,"low","True","False","low"
"24873",62561,"low","True","False","low"
"24874",62568,"low","True","False","low"
"24875",62570,"low","True","False","low"
"24876",62573,"low","True","False","low"
"24877",62582,"low","True","False","low"
"24878",62585,"low","True","False","low"
"24879",62586,"low","True","False","low"
"24880",62587,"low","True","False","low"
"24881",62589,"low","True","False","low"
"24882",62590,"low","True","False","low"
"24883",62593,"low","True","False","low"
"24884",62598,"medium","False","False",""
"24885",62600,"low","True","False","low"
"24886",62602,"low","True","False","low"
"24887",62607,"low","True","False","low"
"24888",62610,"low","True","False","low"
"24889",62612,"low","True","False","low"
"24890",62613,"low","True","False","low"
"24891",62614,"low","True","False","low"
"24892",62618,"low","True","False","low"
"24893",62619,"low","True","False","low"
"24894",62625,"low","True","False","low"
"24895",62626,"low","True","False","low"
"24896",62627,"low","True","False","low"
"24897",62628,"low","True","False","low"
"24898",62630,"low","True","False","low"
"24899",62631,"low","True","False","low"
"24900",62634,"low","True","False","low"
"24901",62635,"low","True","False","low"
"24902",62651,"medium","False","False",""
"24903",62652,"low","True","False","low"
"24904",62653,"low","False","False",""
"24905",62654,"medium","False","False",""
"24906",62657,"low","True","False","low"
"24907",62660,"low","True","False","low"
"24908",62663,"medium","True","False","low"
"24909",62664,"low","True","False","low"
"24910",62672,"low","True","False","low"
"24911",62676,"low","True","False","low"
"24912",62681,"low","True","False","low"
"24913",62687,"low","True","False","low"
"24914",62691,"low","True","False","low"
"24915",62692,"low","True","False","low"
"24916",62694,"low","True","False","low"
"24917",62698,"low","True","False","low"
"24918",62701,"low","True","False","low"
"24919",62702,"low","True","False","low"
"24920",62705,"low","True","False","low"
"24921",62706,"low","True","False","low"
"24922",62707,"low","True","False","low"
"24923",62708,"low","True","False","low"
"24924",62709,"low","True","False","low"
"24925",62710,"low","True","False","low"
"24926",62712,"low","True","False","low"
"24927",62714,"low","True","False","low"
"24928",62718,"low","True","False","low"
"24929",62725,"low","True","False","low"
"24930",62728,"low","True","False","low"
"24931",62729,"low","True","False","low"
"24932",62730,"low","True","False","low"
"24933",62732,"low","True","False","low"
"24934",62733,"low","True","False","low"
"24935",62735,"high","True","True","low"
"24936",62738,"low","True","False","low"
"24937",62740,"low","True","False","low"
"24938",62741,"low","True","False","low"
"24939",62742,"low","True","False","low"
"24940",62744,"low","True","False","low"
"24941",62746,"low","True","False","low"
"24942",62747,"low","True","False","low"
"24943",62749,"low","True","False","low"
"24944",62752,"low","True","False","low"
"24945",62754,"low","True","False","low"
"24946",62756,"low","True","False","low"
"24947",62759,"low","True","False","low"
"24948",62761,"low","True","False","low"
"24949",62762,"low","True","False","low"
"24950",62764,"medium","False","False",""
"24951",62767,"low","True","False","low"
"24952",62769,"low","True","False","low"
"24953",62773,"low","True","False","low"
"24954",62774,"low","True","False","low"
"24955",62775,"low","True","False","low"
"24956",62776,"low","True","False","low"
"24957",62777,"low","True","False","low"
"24958",62778,"low","True","False","low"
"24959",62779,"low","True","False","low"
"24960",62784,"low","True","False","low"
"24961",62786,"low","True","False","low"
"24962",62787,"low","True","False","low"
"24963",62789,"low","True","False","low"
"24964",62795,"low","True","False","low"
"24965",62800,"low","True","False","low"
"24966",62801,"low","True","False","low"
"24967",62803,"low","True","False","low"
"24968",62806,"low","True","False","low"
"24969",62807,"low","True","False","low"
"24970",62809,"low","True","False","low"
"24971",62812,"low","True","False","low"
"24972",62815,"low","True","False","low"
"24973",62822,"medium","False","False",""
"24974",62824,"low","True","False","low"
"24975",62828,"low","True","False","low"
"24976",62829,"low","True","False","low"
"24977",62831,"low","True","False","low"
"24978",62832,"low","True","False","low"
"24979",62836,"low","True","False","low"
"24980",62837,"low","True","False","low"
"24981",62838,"low","True","False","low"
"24982",62841,"low","True","False","low"
"24983",62842,"low","False","False",""
"24984",62843,"low","True","False","low"
"24985",62848,"low","True","False","low"
"24986",62849,"low","True","False","low"
"24987",62853,"low","True","False","low"
"24988",62854,"low","True","False","low"
"24989",62855,"low","True","False","low"
"24990",62858,"low","True","False","low"
"24991",62861,"low","True","False","low"
"24992",62867,"low","True","False","low"
"24993",62871,"low","True","False","low"
"24994",62874,"low","True","False","low"
"24995",62875,"low","True","False","low"
"24996",62880,"low","True","False","low"
"24997",62881,"low","True","False","low"
"24998",62882,"low","False","False",""
"24999",62883,"low","True","False","low"
"25000",62886,"low","True","False","low"
"25001",62887,"low","True","False","low"
"25002",62888,"low","True","False","low"
"25003",62889,"low","True","False","low"
"25004",62891,"low","True","False","low"
"25005",62892,"low","True","False","low"
"25006",62895,"low","True","False","low"
"25007",62896,"low","True","False","low"
"25008",62899,"low","True","False","low"
"25009",62907,"low","True","False","low"
"25010",62908,"low","False","False",""
"25011",62910,"low","True","False","low"
"25012",62912,"high","False","True",""
"25013",62914,"medium","False","False",""
"25014",62915,"low","True","False","low"
"25015",62918,"medium","True","False","low"
"25016",62920,"low","True","False","low"
"25017",62921,"low","True","False","low"
"25018",62922,"low","True","False","low"
"25019",62923,"low","True","False","low"
"25020",62925,"low","True","False","low"
"25021",62928,"low","True","False","low"
"25022",62930,"low","True","False","low"
"25023",62933,"low","True","False","low"
"25024",62935,"low","True","False","low"
"25025",62939,"low","True","False","low"
"25026",62942,"low","True","False","low"
"25027",62945,"medium","False","False",""
"25028",62947,"low","True","False","low"
"25029",62949,"low","True","False","low"
"25030",62951,"low","True","False","low"
"25031",62954,"low","True","False","low"
"25032",62955,"low","True","False","low"
"25033",62957,"high","False","True",""
"25034",62964,"low","True","False","low"
"25035",62966,"low","True","False","low"
"25036",62967,"low","True","False","low"
"25037",62970,"low","True","False","low"
"25038",62972,"low","True","False","low"
"25039",62973,"low","True","False","low"
"25040",62976,"low","True","False","low"
"25041",62986,"low","True","False","low"
"25042",62987,"low","True","False","low"
"25043",62988,"low","True","False","low"
"25044",62989,"low","True","False","low"
"25045",62992,"medium","False","False",""
"25046",63002,"low","True","False","low"
"25047",63003,"low","True","False","low"
"25048",63007,"low","True","False","low"
"25049",63008,"low","True","False","low"
"25050",63012,"low","True","False","low"
"25051",63015,"low","True","False","low"
"25052",63017,"low","True","False","low"
"25053",63019,"medium","False","False",""
"25054",63020,"low","True","False","low"
"25055",63026,"low","True","False","low"
"25056",63029,"medium","False","False",""
"25057",63033,"low","True","False","low"
"25058",63034,"low","True","False","low"
"25059",63037,"low","True","False","low"
"25060",63039,"low","True","False","low"
"25061",63041,"low","True","False","low"
"25062",63042,"low","False","False",""
"25063",63046,"low","True","False","low"
"25064",63052,"low","True","False","low"
"25065",63055,"low","True","False","low"
"25066",63064,"medium","True","False","low"
"25067",63065,"low","True","False","low"
"25068",63069,"low","True","False","low"
"25069",63075,"low","False","False",""
"25070",63082,"low","True","False","low"
"25071",63083,"low","True","False","low"
"25072",63084,"low","True","False","low"
"25073",63085,"low","True","False","low"
"25074",63086,"low","True","False","low"
"25075",63087,"low","True","False","low"
"25076",63098,"low","True","False","low"
"25077",63099,"low","True","False","low"
"25078",63109,"low","True","False","low"
"25079",63111,"low","True","False","low"
"25080",63112,"low","True","False","low"
"25081",63115,"low","True","False","low"
"25082",63116,"low","True","False","low"
"25083",63117,"low","True","False","low"
"25084",63126,"low","True","False","low"
"25085",63128,"low","True","False","low"
"25086",63130,"low","True","False","low"
"25087",63131,"low","False","False",""
"25088",63132,"low","True","False","low"
"25089",63134,"low","True","False","low"
"25090",63138,"low","True","False","low"
"25091",63140,"low","True","False","low"
"25092",63142,"low","True","False","low"
"25093",63143,"low","True","False","low"
"25094",63144,"low","True","False","low"
"25095",63152,"low","True","False","low"
"25096",63158,"low","True","False","low"
"25097",63160,"low","True","False","low"
"25098",63161,"low","True","False","low"
"25099",63163,"low","True","False","low"
"25100",63164,"low","True","False","low"
"25101",63165,"low","True","False","low"
"25102",63170,"low","True","False","low"
"25103",63171,"low","True","False","low"
"25104",63175,"low","True","False","low"
"25105",63177,"low","True","False","low"
"25106",63178,"low","True","False","low"
"25107",63181,"high","False","True",""
"25108",63185,"low","True","False","low"
"25109",63188,"low","True","False","low"
"25110",63189,"low","True","False","low"
"25111",63197,"low","True","False","low"
"25112",63198,"low","True","False","low"
"25113",63202,"low","True","False","low"
"25114",63204,"medium","False","False",""
"25115",63206,"low","True","False","low"
"25116",63209,"low","True","False","low"
"25117",63210,"low","True","False","low"
"25118",63211,"low","True","False","low"
"25119",63213,"low","True","False","low"
"25120",63214,"low","True","False","low"
"25121",63217,"low","True","False","low"
"25122",63224,"low","True","False","low"
"25123",63225,"low","True","False","low"
"25124",63226,"low","True","False","low"
"25125",63228,"low","True","False","low"
"25126",63229,"low","False","False",""
"25127",63230,"low","True","False","low"
"25128",63231,"low","True","False","low"
"25129",63233,"low","True","False","low"
"25130",63235,"low","True","False","low"
"25131",63237,"low","True","False","low"
"25132",63239,"low","True","False","low"
"25133",63241,"low","True","False","low"
"25134",63250,"low","True","False","low"
"25135",63251,"low","True","False","low"
"25136",63253,"low","True","False","low"
"25137",63254,"medium","False","False",""
"25138",63255,"low","True","False","low"
"25139",63257,"low","True","False","low"
"25140",63259,"low","True","False","low"
"25141",63261,"low","True","False","low"
"25142",63262,"low","True","False","low"
"25143",63263,"low","True","False","low"
"25144",63275,"low","True","False","low"
"25145",63280,"high","False","True",""
"25146",63281,"low","True","False","low"
"25147",63282,"low","True","False","low"
"25148",63283,"low","True","False","low"
"25149",63285,"low","True","False","low"
"25150",63290,"low","True","False","low"
"25151",63292,"low","True","False","low"
"25152",63293,"low","True","False","low"
"25153",63294,"high","False","True",""
"25154",63301,"low","True","False","low"
"25155",63305,"low","True","False","low"
"25156",63306,"medium","False","False",""
"25157",63312,"low","True","False","low"
"25158",63315,"low","True","False","low"
"25159",63320,"low","True","False","low"
